Section_id,Symmetry_id,Track_segment,Start_location,End_location,Start_location_mile,End_location_mile,length,Track_id,Curve_degree,Curve_direction,Cant_to_add,Cant,orig_cant,Max_speed,Max_speed_freight,Curve_radius,Max_speed_calc,Notes
328,,157,140564.55,141184.55,,,620,2,2.329097561,0,,7,,,,2460,,
329,,158,141184.55,141744.55,,,560,2,0,,,0,,,,,,
330,,159,141744.55,142667,,,922.45,2,1.98502633,0,,7,,,,2886.4,,
331,,160,142667,144049,,,1382,2,0,,,0,,,,,,
332,,161,144049,145137,,,1088,2,1.940914634,1,,7,,,,2952,,
333,,162,145137,145752,,,615,2,0,,,0,,,,,,
334,,163,145752,146672,,,920,2,2.055086083,0,,7,,,,2788,,
335,,164,146672,150052,,,3380,2,0,,,0,,,,,,
336,,165,150052,150712,,,660,2,3.881829268,1,,7,,,,1476,,
337,,166,150712,151142,,,430,2,0,,,0,,,,,,
338,,167,151142,151682,,,540,2,2.392908453,0,,7,,,,2394.4,,
339,,168,151682,151937,,,255,2,0,,,0,,,,,,
340,,169,151937,152497,,,560,2,2.911371951,0,,7,,,,1968,,
341,,170,152497,153122,,,625,2,0,,,0,,,,,,
342,,171,153122,153848,,,726,2,1.588021064,1,,7,,,,3608,,
343,,172,153848,154298,,,450,2,0,,,0,,,,,,
344,,173,154298,154828,,,530,2,3.234857724,1,,7,,,,1771.2,,
345,,174,154828,156586,,,1758,2,0,,,0,,,,,,
346,,175,156586,157176,,,590,2,4.367057927,0,,7,,,,1312,,
347,,176,157176,157886,,,710,2,0,,,0,,,,,,
348,,177,157886,158556,,,670,2,2.183528963,0,,7,,,,2624,,
349,,178,158556,159494,,,938,2,0,,,0,,,,,,
350,,179,159494,160134,,,640,2,1.343710131,1,,7,,,,4264,,
351,,180,160134,160684,,,550,2,0,,,0,,,,,,
352,,181,160684,161224,,,540,2,2.055086083,1,,7,,,,2788,,
353,,182,161224,161559,,,335,2,0,,,0,,,,,,
354,,183,161559,162013,,,454,2,3.011764087,1,,7,,,,1902.4,,
355,,184,162013,162173,,,160,2,0,,,0,,,,,,
356,,185,162173,162690,,,517,2,1.455685976,1,,7,,,,3936,,
357,,186,162690,164946,,,2256,2,0,,,0,,,,,,
358,,187,164946,165696,,,750,2,0.998184669,0,,7,,,,5740,,
359,,188,165696,166746,,,1050,2,0,,,0,,,,,,
360,,189,166746,167122,,,376,2,3.493646341,1,,7,,,,1640,,
361,,190,167122,167622,,,500,2,1.588021064,0,,7,,,,3608,,
362,,191,167622,168087,,,465,2,0,,,0,,,,,,
363,,192,168087,168417,,,330,2,4.658195122,1,,7,,,,1230,,
364,,193,168417,169677,,,1260,2,1.455685976,0,,7,,,,3936,,
365,,194,169677,170190,,,513,2,0,,,0,,,,,,
366,,195,170190,170560,,,370,2,3.176042129,0,,7,,,,1804,,
367,,196,170560,171481,,,921,2,0,,,0,,,,,,
368,,197,171481,172031,,,550,2,6.238654181,0,,7,,,,918.4,,
369,,198,172031,172351,,,320,2,0,,,0,,,,,,
370,,199,172351,172626,,,275,2,8.318205575,1,,7,,,,688.8,,
371,,200,172626,172776,,,150,2,0,,,0,,,,,,
372,,201,172776,173096,,,320,2,3.234857724,0,,7,,,,1771.2,,
373,,202,173096,174596,,,1500,2,0,,,0,,,,,,
374,,203,174596,175036,,,440,2,3.881829268,1,,7,,,,1476,,
375,,204,175036,175336,,,300,2,0,,,0,,,,,,
376,,205,175336,175876,,,540,2,1.343710131,1,,7,,,,4264,,
377,,206,175876,177116,,,1240,2,0,,,0,,,,,,
378,,207,177116,177646,,,530,2,2.568857604,0,,7,,,,2230.4,,
379,,208,177646,178246,,,600,2,0,,,0,,,,,,
380,,209,178246,178806,,,560,2,2.687420263,0,,7,,,,2132,,
381,,210,178806,178986,,,180,2,0,,,0,,,,,,
382,,211,178986,179146,,,160,2,2.911371951,1,,7,,,,1968,,
383,,212,179146,179666,,,520,2,0,,,0,,,,,,
384,,213,179666,180166,,,500,2,2.646701774,1,,7,,,,2164.8,,
385,,214,180166,180966,,,800,2,0,,,0,,,,,,
386,,215,180966,181716,,,750,2,3.011764087,1,,7,,,,1902.4,,
387,,216,181716,181816,,,100,2,0,,,0,,,,,,
388,,217,181816,182276,,,460,2,2.10460623,0,,7,,,,2722.4,,
389,,218,182276,183661,,,1385,2,1.588021064,0,,7,,,,3608,,
390,,219,183661,185711,,,2050,2,0,,,0,,,,,,
391,,220,185711,186298,,,587,2,1.588021064,0,,7,,,,3608,,
392,,221,186298,186898,,,600,2,0,,,0,,,,,,
393,,222,186898,187643,,,745,2,2.183528963,1,,7,,,,2624,,
394,,223,187643,188569,,,926,2,0,,,0,,,,,,
395,,224,188569,188915,,,346,2,1.782472623,0,,7,,,,3214.4,,
396,,225,188915,189289,,,374,2,2.687420263,1,,7,,,,2132,,
397,,226,189289,189663,,,374,2,3.119327091,0,,7,,,,1836.8,,
398,,227,189663,191243,,,1580,2,0,,,0,,,,,,
399,,228,191243,191770,,,527,2,2.055086083,1,,7,,,,2788,,
400,,229,191770,192390,,,620,2,0,,,0,,,,,,
401,,230,192390,193118,,,728,2,1.940914634,1,,7,,,,2952,,
402,,231,193118,193842,,,724,2,1.940914634,0,,7,,,,2952,,
403,,232,193842,194312,,,470,2,0,,,0,,,,,,
404,,233,194312,196472,,,2160,2,0.545882241,1,,7,,,,10496,,
405,,234,196472,197302,,,830,2,0,,,0,,,,,,
406,,235,197302,198002,,,700,2,1.746823171,0,,7,,,,3280,,
407,,236,198002,198832,,,830,2,0,,,0,,,,,,
408,,237,198832,199172,,,340,2,4.367057927,0,,7,,,,1312,,
409,,238,199172,202972,,,3800,2,0,,,0,,,,,,
410,,239,202972,203412,,,440,2,1.746823171,1,,7,,,,3280,,
411,,240,203412,205686,,,2274,2,0,,,0,,,,,,
412,,241,205686,206136,,,450,2,1.746823171,1,,7,,,,3280,,
413,,242,206136,207966,,,1830,2,0,,,0,,,,,,
414,,243,207966,208966,,,1000,2,1.940914634,0,,7,,,,2952,,
415,,244,208966,209722,,,756,2,1.425978099,1,,7,,,,4018,,
416,,245,209722,210992,,,1270,2,0,,,0,,,,,,
417,,246,210992,212412,,,1420,2,1.091764482,1,,7,,,,5248,,
418,,247,212412,213042,,,630,2,0,,,0,,,,,,
419,,248,213042,213732,,,690,2,0.970457317,0,,7,,,,5904,,
420,,249,213732,214692,,,960,2,0,,,0,,,,,,
421,,250,214692,215492,,,800,2,1.247730836,1,,7,,,,4592,,
422,,251,215492,217692,,,2200,2,0,,,0,,,,,,
423,,252,217692,218242,,,550,2,2.495461672,0,,7,,,,2296,,
424,,253,218242,220022,,,1780,2,0,,,0,,,,,,
425,,254,220022,220652,,,630,2,1.16454878,1,,7,,,,4920,,
426,,255,220652,222782,,,2130,2,0,,,0,,,,,,
427,,256,222782,223412,,,630,2,0.873411585,0,,7,,,,6560,,
428,,257,223412,224448,,,1036,2,0,,,0,,,,,,
429,,258,224448,224955,,,507,2,0.698729268,0,,7,,,,8200,,
430,,259,224955,227864,,,2909,2,0,,,0,,,,,,
431,,260,227864,228724,,,860,2,0.970457317,0,,7,,,,5904,,
432,,261,228724,229349,,,625,2,0,,,0,,,,,,
433,,262,229349,230017,,,668,2,2.183528963,1,,7,,,,2624,,
434,,263,230017,231997,,,1980,2,0,,,0,,,,,,
435,,264,231997,232487,,,490,2,2.055086083,1,,7,,,,2788,,
436,,265,232487,235327,,,2840,2,0,,,0,,,,,,
437,,266,235327,236537,,,1210,2,0.873411585,0,,7,,,,6560,,
438,,267,236537,236967,,,430,2,0,,,0,,,,,,
439,,268,236967,238737,,,1770,2,0.545882241,1,,7,,,,10496,,
440,,269,238737,239207,,,470,2,3.881829268,0,,7,,,,1476,,
441,,270,239207,239437,,,230,2,0,,,0,,,,,,
442,,271,239437,239787,,,350,2,3.295892775,1,,7,,,,1738.4,,
443,,272,239787,240324,,,537,2,0,,,0,,,,,,
444,,273,240324,240884,,,560,2,1.343710131,1,,7,,,,4264,,
445,,274,240884,241208,,,324,2,0,,,0,,,,,,
446,,275,241208,241599,,,391,2,3.493646341,1,,7,,,,1640,,
447,,276,241599,242899,,,1300,2,1.343710131,0,,7,,,,4264,,
448,,277,242899,243899,,,1000,2,0,,,0,,,,,,
449,,278,243899,244379,,,480,2,1.293943089,1,,7,,,,4428,,
450,,279,244379,244579,,,200,2,0,,,0,,,,,,
451,,280,244579,244909,,,330,2,3.234857724,1,,7,,,,1771.2,,
452,,281,244909,245537,,,628,2,0,,,0,,,,,,
453,,282,245537,246470,,,933,2,1.293943089,1,,7,,,,4428,,
454,,283,246470,248170,,,1700,2,0,,,0,,,,,,
455,,284,248170,250570,,,2400,2,1.838761232,0,,7,,,,3116,,
456,,285,250570,251894,,,1324,2,0,,,0,,,,,,
457,,286,251894,252224,,,330,2,4.852286585,1,,7,,,,1180.8,,
458,,287,252224,252534,,,310,2,4.852286585,0,,7,,,,1180.8,,
459,,288,252534,252844,,,310,2,0,,,0,,,,,,
460,,289,252844,253102,,,258,2,4.479033771,0,,7,,,,1279.2,,
461,,290,253102,253642,,,540,2,0,,,0,,,,,,
462,,291,253642,253942,,,300,2,2.495461672,0,,7,,,,2296,,
463,,292,253942,254232,,,290,2,3.797441676,1,,7,,,,1508.8,,
464,,293,254232,254487,NEW HAVEN..?,,255,2,0,,,0,,,,,,
465,0,294,254487,254622.033,,,135.033,2,0,,,,,,,,,
466,1,295,254622.033,254900.434,,,278.401,2,3.5,1,,7,,,,1637.022857,,
467,2,296,254900.434,255955.973,,,1055.539,2,0,,,,,,,,,
468,3,297,255955.973,256136.396,,,180.423,2,1.5,1,,7,,,,3819.72,,
469,4,298,256136.396,256417.257,,,280.861,2,0,,,,,,,,,
470,5,299,256417.257,257081.147,,,663.89,2,1,1,,7,,,,5729.58,,
471,6,300,257081.147,259687.366,,,2606.219,2,0,,,,,,,,,
472,7,301,259687.366,260090.787,,,403.421,2,3,1,,7,,,,1909.86,,
473,8,302,260090.787,260259.973,,,169.186,2,0,,,,,,,,,
474,9,303,260259.973,260526.452,,,266.479,2,3,1,,7,,,,1909.86,,
475,10,304,260526.452,262033.257,,,1506.805,2,0,,,,,,,,,
476,10,305,262033.257,262501.98,,,468.723,2,2.5,1,,7,,,,2291.832,,
477,11,306,262501.98,263046.427,,,544.447,2,0,,,,,,,,,
478,12,307,263046.427,263745.217,,,698.79,2,2,1,,7,,,,2864.79,,
479,13,308,263745.217,264128.012,,,382.795,2,0,,,,,,,,,
480,14,309,264128.012,264480.242,,,352.23,2,2,1,,7,,,,2864.79,,
481,15,310,264480.242,264785.529,,,305.287,2,0,,,,,,,,,
482,16,311,264785.529,265118.504,,,332.975,2,1.6,1,,7,,,,3580.9875,,
483,17,312,265118.504,266068.502,,,949.998,2,0,,,,,,,,,
484,18,313,266068.502,266507.339,,,438.837,2,2.5,1,,7,,,,2291.832,,
485,19,314,266507.339,267150.221,,,642.882,2,0,,,,,,,,,
486,20,315,267150.221,267470.84,,,320.619,2,3,1,,7,,,,1909.86,,
487,21,316,267470.84,267718.546,,,247.706,2,0,,,,,,,,,
488,22,317,267718.546,268141.345,,,422.799,2,3,1,,7,,,,1909.86,,
489,23,318,268141.345,268411.754,,,270.409,2,0,,,,,,,,,
490,24,319,268411.754,268741.807,,,330.053,2,1,1,,7,,,,5729.58,,
491,25,320,268741.807,268989.452,,,247.645,2,0,,,,,,,,,
492,26,321,268989.452,269415.314,,,425.862,2,2,1,,7,,,,2864.79,,
493,27,322,269415.314,270336.196,,,920.882,2,0,,,,,,,,,
494,28,323,270336.196,270583.075,,,246.879,2,1,1,,7,,,,5729.58,,
495,29,324,270583.075,271328.627,,,745.552,2,0,,,,,,,,,
496,30,325,271328.627,271412.606,,,83.979,2,3,1,,7,,,,1909.86,,
497,31,326,271412.606,271812.412,,,399.806,2,0,,,,,,,,,
498,32,327,271812.412,272254.799,,,442.387,2,1,1,,7,,,,5729.58,,
499,33,328,272254.799,272740.429,,,485.63,2,0,,,,,,,,,
500,34,329,272740.429,273640.913,,,900.484,2,3.17,1,,7,,,,1807.438486,,
501,35,330,273640.913,274555.611,,,914.698,2,0,,,,,,,,,
502,36,331,274555.611,275330.836,,,775.225,2,0.75,1,,7,,,,7639.44,,
503,37,332,275330.836,276410.685,,,1079.849,2,0,,,,,,,,,
504,38,333,276410.685,276773.193,,,362.508,2,3.5,1,,7,,,,1637.022857,,
505,39,334,276773.193,277257.433,,,484.24,2,0,,,,,,,,,
506,40,335,277257.433,277505.08,,,247.647,2,3.75,1,,7,,,,1527.888,,
507,41,336,277505.08,277915.867,,,410.787,2,3.2,1,,7,,,,1790.49375,,
508,42,337,277915.867,278844.156,,,928.289,2,0,,,,,,,,,
509,42,338,278844.156,278850.405,,,6.249,2,0,,,,,,,,,
510,43,339,278850.405,279035.066,,,184.661,2,0,,,,,,,,,
511,44,340,279035.066,279137.257,,,102.191,2,0,,,,,,,,,
512,45,341,279137.257,279194.022,,,56.765,2,0,,,,,,,,,
513,46,342,279194.022,279310.553,,,116.531,2,0,,,,,,,,,
514,47,343,279310.553,279553.64,,,243.087,2,0,,,,,,,,,
515,48,344,279553.64,280425.661,,,872.021,2,0,,,,,,,,,
516,49,345,280425.661,280598.197,,,172.536,2,1.5,1,,7,,,,3819.72,,
517,50,346,280598.197,281182.618,,,584.421,2,0,,,,,,,,,
518,51,347,281182.618,281508.284,,,325.666,2,0.72,1,,7,,,,7957.75,,
519,52,348,281508.284,282025.099,,,516.815,2,1.5,1,,7,,,,3819.72,,
520,53,349,282025.099,282338.166,,,313.067,2,1.5,1,,7,,,,3819.72,,
521,53,350,282338.166,283770.705,,,1432.539,2,0,,,,,,,,,
522,54,351,283770.705,285004.721,,,1234.016,2,0,,,,,,,,,
523,55,352,285004.721,285041.626,,,36.905,2,0,,,,,,,,,
524,56,353,285041.626,285080.791,,,39.165,2,0,,,,,,,,,
525,57,354,285080.791,285250.268,,,169.477,2,0,,,,,,,,,
526,58,355,285250.268,285289.132,,,38.864,2,0,,,,,,,,,
527,59,356,285289.132,285654.538,,,365.406,2,0,,,,,,,,,
528,0,357,285654.538,286090.091,,,435.553,2,1,1,,7,,,,5729,,
529,1,358,286090.091,290140.774,,,4050.683,2,0,,,,,,,,,
530,1,359,290140.774,291580.698,,,1439.924,2,0,,,,,,,,,
531,2,360,291580.698,292591.461,,,1010.763,2,2,1,,7,,,,2864.5,,
532,3,361,292591.461,295345.207,,,2753.746,2,0,,,,,,,,,
533,4,362,295345.207,296390.917,,,1045.71,2,0.5,1,,7,,,,11458,,
534,5,363,296390.917,298712.749,,,2321.832,2,0,,,,,,,,,
535,6,364,298712.749,299624.879,,,912.13,2,0.55,1,,7,,,,10416.36364,,
536,7,365,299624.879,299910.503,,,285.624,2,0.55,1,,7,,,,10416.36364,,
537,8,366,299910.503,301577.792,,,1667.289,2,0,,,,,,,,,
538,9,367,301577.792,301951.982,,,374.19,2,3.35,1,,7,,,,1710.149254,,
539,10,368,301951.982,302104.983,,,153.001,2,0,,,,,,,,,
540,11,369,302104.983,302396.424,,,291.441,2,0.67,1,,7,,,,8550.746269,,
541,12,370,302396.424,302486.838,,,90.414,2,0,,,,,,,,,
542,13,371,302486.838,302641.368,,,154.53,2,0.67,1,,7,,,,8550.746269,,
543,14,372,302641.368,302746.019,,,104.651,2,0,,,,,,,,,
544,15,373,302746.019,303175.002,,,428.983,2,1.5,1,,7,,,,3819.333333,,
545,16,374,303175.002,303249.662,,,74.66,2,0,,,,,,,,,
546,17,375,303249.662,303417.54,,,167.878,2,0.67,1,,7,,,,8550.746269,,
547,18,376,303417.54,303847.564,,,430.024,2,0,,,,,,,,,
548,19,377,303847.564,303989.816,,,142.252,2,0,,,,,,,,,
549,20,378,303989.816,305404.419,,,1414.603,2,0,,,,,,,,,
550,21,379,305404.419,305916.044,,,511.625,2,1.5,1,,7,,,,3819.333333,,
551,22,380,305916.044,308917.008,,,3000.964,2,0,,,,,,,,,
552,23,381,308917.008,309288.48,,,371.472,2,0.37,1,,7,,,,15483.78378,,
553,24,382,309288.48,309845.397,,,556.917,2,0,,,,,,,,,
554,25,383,309845.397,310153.945,,,308.548,2,0.07,1,,7,,,,81842.85714,,
555,26,384,310153.945,311634.339,,,1480.394,2,0,,,,,,,,,
556,27,385,311634.339,311958.215,,,323.876,2,2,1,,7,,,,2864.5,,
557,28,386,311958.215,312037.89,,,79.675,2,0,,,,,,,,,
558,29,387,312037.89,312735.14,,,697.25,2,2.35,1,,7,,,,2437.87234,,
559,30,388,312735.14,316154.538,,,3419.398,2,0,,,,,,,,,
560,30,389,316154.538,318019.842,,,1865.304,2,0,,,,,,,,,
561,31,390,318019.842,318083.426,,,63.584,2,0.5,1,,7,,,,11458,,
562,32,391,318083.426,318672.218,,,588.792,2,0,,,,,,,,,
563,33,392,318672.218,319215.127,,,542.909,2,0,,,,,,,,,
564,34,393,319215.127,319633.926,,,418.799,2,0.75,1,,7,,,,7638.666667,,
565,35,394,319633.926,319799.699,,,165.773,2,0,,,,,,,,,
566,36,395,319799.699,320511.878,,,712.179,2,0.5,1,,7,,,,11458,,
567,37,396,320511.878,321759.48,,,1247.602,2,0,,,,,,,,,
568,38,397,321759.48,322582.932,,,823.452,2,0.37,1,,7,,,,15483.78378,,
569,39,398,322582.932,323968.044,,,1385.112,2,0,,,,,,,,,
570,40,399,323968.044,324251.953,,,283.909,2,0.75,1,,7,,,,7638.666667,,
571,41,400,324251.953,324271.566,,,19.613,2,0,,,,,,,,,
572,42,401,324271.566,324583.07,,,311.504,2,0.75,1,,7,,,,7638.666667,,
